Date, Prices, Generation forecast, System load forecast
2021-08-20 19:00:00,123.2,54789.0,45100.0
2021-08-20 20:00:00,126.14,53880.0,43600.0
2021-08-20 21:00:00,124.93,52624.0,43200.0
2021-08-20 22:00:00,110.69,52464.0,42800.0
2021-08-20 23:00:00,106.0,51758.0,44950.0
2021-08-21 00:00:00,102.51,49384.0,41500.0
2021-08-21 01:00:00,95.2,48117.0,38300.0
2021-08-21 02:00:00,88.52,47087.0,37150.0
2021-08-21 03:00:00,83.31,46435.0,34600.0
2021-08-21 04:00:00,81.41,46392.0,33450.0
2021-08-21 05:00:00,82.17,46343.0,33600.0
2021-08-21 06:00:00,90.2,46251.0,34650.0
2021-08-21 07:00:00,93.11,46487.0,34700.0
2021-08-21 08:00:00,96.43,48192.0,37000.0
2021-08-21 09:00:00,92.4,50033.0,39900.0
2021-08-21 10:00:00,81.95,51158.0,42000.0
2021-08-21 11:00:00,79.11,51639.0,43150.0
2021-08-21 12:00:00,78.79,52451.0,44700.0
2021-08-21 13:00:00,77.06,52560.0,45300.0
2021-08-21 14:00:00,76.59,52060.0,43600.0
2021-08-21 15:00:00,78.06,52082.0,42600.0
2021-08-21 16:00:00,79.99,52567.0,41600.0
2021-08-21 17:00:00,95.27,52591.0,40950.0
2021-08-21 18:00:00,107.92,52661.0,42000.0
2021-08-21 19:00:00,112.08,52241.0,43000.0
2021-08-21 20:00:00,112.17,51330.0,42050.0
2021-08-21 21:00:00,108.0,50621.0,41900.0
2021-08-21 22:00:00,106.0,50336.0,41950.0
2021-08-21 23:00:00,96.86,49371.0,43800.0
2021-08-22 00:00:00,84.91,47616.0,40800.0
2021-08-22 01:00:00,78.9,46820.0,37700.0
2021-08-22 02:00:00,74.99,46551.0,36150.0
2021-08-22 03:00:00,72.18,46114.0,33650.0
2021-08-22 04:00:00,70.05,45435.0,32300.0
2021-08-22 05:00:00,65.6,45319.0,31950.0
2021-08-22 06:00:00,67.9,45395.0,32050.0
2021-08-22 07:00:00,62.85,45608.0,31950.0
2021-08-22 08:00:00,74.47,47546.0,33750.0
2021-08-22 09:00:00,76.84,49162.0,36550.0
2021-08-22 10:00:00,76.16,51110.0,38950.0
2021-08-22 11:00:00,77.31,52489.0,40750.0
2021-08-22 12:00:00,76.44,53807.0,42900.0
2021-08-22 13:00:00,69.06,53094.0,43250.0
2021-08-22 14:00:00,63.12,52259.0,40850.0
2021-08-22 15:00:00,62.61,52031.0,39300.0
2021-08-22 16:00:00,59.55,51370.0,38000.0
2021-08-22 17:00:00,60.61,51265.0,37550.0
2021-08-22 18:00:00,84.81,51635.0,39100.0
2021-08-22 19:00:00,95.0,50408.0,41500.0
2021-08-22 20:00:00,97.96,49448.0,41400.0
2021-08-22 21:00:00,95.48,49050.0,41600.0
2021-08-22 22:00:00,90.1,49515.0,41850.0
2021-08-22 23:00:00,81.95,49899.0,43900.0
2021-08-23 00:00:00,76.15,50607.0,39900.0
2021-08-23 01:00:00,75.93,49617.0,37000.0
2021-08-23 02:00:00,75.7,48398.0,35850.0
2021-08-23 03:00:00,66.15,47768.0,33750.0
2021-08-23 04:00:00,32.12,47257.0,33050.0
2021-08-23 05:00:00,63.55,48396.0,34050.0
2021-08-23 06:00:00,90.1,50691.0,36350.0
2021-08-23 07:00:00,111.29,52014.0,38200.0
2021-08-23 08:00:00,114.59,54074.0,41250.0
2021-08-23 09:00:00,114.18,55803.0,43950.0
2021-08-23 10:00:00,106.98,56658.0,45700.0
2021-08-23 11:00:00,103.47,58056.0,46850.0
2021-08-23 12:00:00,99.44,58902.0,48350.0
2021-08-23 13:00:00,94.0,58774.0,48400.0
2021-08-23 14:00:00,85.69,58615.0,46800.0
2021-08-23 15:00:00,83.95,58491.0,45650.0
2021-08-23 16:00:00,83.95,57580.0,44600.0
2021-08-23 17:00:00,94.96,57251.0,43700.0
2021-08-23 18:00:00,105.0,57102.0,44400.0
2021-08-23 19:00:00,114.18,56535.0,45700.0
2021-08-23 20:00:00,110.99,55519.0,44450.0
2021-08-23 21:00:00,102.08,54588.0,43900.0
2021-08-23 22:00:00,93.92,54145.0,43850.0
2021-08-23 23:00:00,83.1,53928.0,45750.0
2021-08-24 00:00:00,80.75,52520.0,42950.0
2021-08-24 01:00:00,74.33,51171.0,39600.0
2021-08-24 02:00:00,70.87,49453.0,38500.0
2021-08-24 03:00:00,52.36,47601.0,35950.0
2021-08-24 04:00:00,24.72,47346.0,34950.0
2021-08-24 05:00:00,69.12,48346.0,36100.0
2021-08-24 06:00:00,85.84,51383.0,38850.0
2021-08-24 07:00:00,90.0,53053.0,41200.0
2021-08-24 08:00:00,110.63,55052.0,44750.0
2021-08-24 09:00:00,106.97,56967.0,48150.0
2021-08-24 10:00:00,101.0,57901.0,49450.0
2021-08-24 11:00:00,96.0,58781.0,50100.0
2021-08-24 12:00:00,88.0,60104.0,50950.0
2021-08-24 13:00:00,81.72,60381.0,51150.0
2021-08-24 14:00:00,59.99,59718.0,49850.0
2021-08-24 15:00:00,45.03,59242.0,48250.0
2021-08-24 16:00:00,20.71,58445.0,46850.0
2021-08-24 17:00:00,45.11,57666.0,45800.0
2021-08-24 18:00:00,80.53,58004.0,46600.0
2021-08-24 19:00:00,109.76,57978.0,47700.0
2021-08-24 20:00:00,107.82,56650.0,45700.0
2021-08-24 21:00:00,105.01,56264.0,45650.0
2021-08-24 22:00:00,100.0,55523.0,44700.0
2021-08-24 23:00:00,89.59,54611.0,46550.0
2021-08-25 00:00:00,82.89,54008.0,42300.0
2021-08-25 01:00:00,59.97,51464.0,39750.0
2021-08-25 02:00:00,64.25,49605.0,38750.0
2021-08-25 03:00:00,53.02,48340.0,36300.0
2021-08-25 04:00:00,38.17,47979.0,35500.0
2021-08-25 05:00:00,69.84,49977.0,36450.0
2021-08-25 06:00:00,101.31,51547.0,38850.0
2021-08-25 07:00:00,102.72,53684.0,40950.0
2021-08-25 08:00:00,106.94,55087.0,44200.0
2021-08-25 09:00:00,95.12,56283.0,47050.0
2021-08-25 10:00:00,84.46,57008.0,48850.0
2021-08-25 11:00:00,81.73,57297.0,49800.0
2021-08-25 12:00:00,87.38,58068.0,50900.0
2021-08-25 13:00:00,78.75,58262.0,51200.0
2021-08-25 14:00:00,78.8,57461.0,50250.0
2021-08-25 15:00:00,76.32,57076.0,48750.0
2021-08-25 16:00:00,79.9,56288.0,47400.0
2021-08-25 17:00:00,91.09,55726.0,46550.0
2021-08-25 18:00:00,100.82,55217.0,47450.0
2021-08-25 19:00:00,116.17,54923.0,48400.0
2021-08-25 20:00:00,115.01,53777.0,46300.0
2021-08-25 21:00:00,111.44,53299.0,46000.0
2021-08-25 22:00:00,102.36,53087.0,44950.0
2021-08-25 23:00:00,92.43,52315.0,46700.0
2021-08-26 00:00:00,78.75,51116.0,42900.0
2021-08-26 01:00:00,71.05,49946.0,39600.0
2021-08-26 02:00:00,70.98,48697.0,38450.0
2021-08-26 03:00:00,69.95,47734.0,35900.0
2021-08-26 04:00:00,71.95,47794.0,35050.0
2021-08-26 05:00:00,78.1,48748.0,35950.0
2021-08-26 06:00:00,96.07,50734.0,38200.0
2021-08-26 07:00:00,112.0,52290.0,40300.0
2021-08-26 08:00:00,124.65,54560.0,43600.0
2021-08-26 09:00:00,113.35,56302.0,46750.0
2021-08-26 10:00:00,104.23,57175.0,48600.0
2021-08-26 11:00:00,102.35,57866.0,49550.0
2021-08-26 12:00:00,100.15,59056.0,50700.0
2021-08-26 13:00:00,91.62,59350.0,51050.0
2021-08-26 14:00:00,85.56,58423.0,49750.0
2021-08-26 15:00:00,82.22,57512.0,48100.0
2021-08-26 16:00:00,79.85,56449.0,46800.0
2021-08-26 17:00:00,91.21,56532.0,45950.0
2021-08-26 18:00:00,100.91,56237.0,46250.0
2021-08-26 19:00:00,107.63,55260.0,46850.0
2021-08-26 20:00:00,109.0,54492.0,45550.0
2021-08-26 21:00:00,102.91,53562.0,45150.0
2021-08-26 22:00:00,97.83,53483.0,44500.0
2021-08-26 23:00:00,94.53,52825.0,46250.0
2021-08-27 00:00:00,87.12,51492.0,43500.0
2021-08-27 01:00:00,80.72,50644.0,40400.0
2021-08-27 02:00:00,79.74,49351.0,39300.0
2021-08-27 03:00:00,78.48,48013.0,37150.0
2021-08-27 04:00:00,78.09,48214.0,36250.0
2021-08-27 05:00:00,83.98,50158.0,37300.0
2021-08-27 06:00:00,101.63,51530.0,39700.0
2021-08-27 07:00:00,113.0,52606.0,41700.0
2021-08-27 08:00:00,117.19,53922.0,45150.0
2021-08-27 09:00:00,108.97,55504.0,48000.0
2021-08-27 10:00:00,104.82,56495.0,49700.0
2021-08-27 11:00:00,102.54,57388.0,50850.0
2021-08-27 12:00:00,99.59,58388.0,51750.0
2021-08-27 13:00:00,91.9,58383.0,51800.0
2021-08-27 14:00:00,84.31,58072.0,50050.0
2021-08-27 15:00:00,82.32,57407.0,48150.0
2021-08-27 16:00:00,84.8,56993.0,46600.0
2021-08-27 17:00:00,96.6,57203.0,45550.0
2021-08-27 18:00:00,104.8,56969.0,46050.0
2021-08-27 19:00:00,113.74,55803.0,46700.0
2021-08-27 20:00:00,113.07,55239.0,44850.0
2021-08-27 21:00:00,104.8,54262.0,44500.0
2021-08-27 22:00:00,99.9,53980.0,43700.0
2021-08-27 23:00:00,92.56,52960.0,46100.0
2021-08-28 00:00:00,88.75,50578.0,42950.0
2021-08-28 01:00:00,81.31,49608.0,39450.0
2021-08-28 02:00:00,77.7,48749.0,38150.0
2021-08-28 03:00:00,72.95,46740.0,35350.0
2021-08-28 04:00:00,33.7,46213.0,33950.0
2021-08-28 05:00:00,64.45,46400.0,33950.0
2021-08-28 06:00:00,65.96,48238.0,35150.0
2021-08-28 07:00:00,58.3,48706.0,35600.0
2021-08-28 08:00:00,90.01,51283.0,37700.0
2021-08-28 09:00:00,91.55,53953.0,40750.0
2021-08-28 10:00:00,86.57,55530.0,42300.0
2021-08-28 11:00:00,84.5,55979.0,43650.0
2021-08-28 12:00:00,81.01,56345.0,45700.0
2021-08-28 13:00:00,74.44,56224.0,45700.0
2021-08-28 14:00:00,61.94,56050.0,43650.0
2021-08-28 15:00:00,53.55,54200.0,42200.0
2021-08-28 16:00:00,48.05,53604.0,41250.0
2021-08-28 17:00:00,36.35,54074.0,40850.0
2021-08-28 18:00:00,53.18,53980.0,41500.0
2021-08-28 19:00:00,96.22,54111.0,42450.0
2021-08-28 20:00:00,101.32,53512.0,41800.0
2021-08-28 21:00:00,96.09,52172.0,41750.0
2021-08-28 22:00:00,94.08,51307.0,40800.0
2021-08-28 23:00:00,84.44,51309.0,43300.0
2021-08-29 00:00:00,78.06,49611.0,40450.0
2021-08-29 01:00:00,73.57,48689.0,37600.0
2021-08-29 02:00:00,70.54,48041.0,36400.0
2021-08-29 03:00:00,68.75,47309.0,33700.0
2021-08-29 04:00:00,59.65,46495.0,32300.0
2021-08-29 05:00:00,54.95,45569.0,31800.0
2021-08-29 06:00:00,67.04,45019.0,32200.0
2021-08-29 07:00:00,55.23,45385.0,31900.0
2021-08-29 08:00:00,63.97,47134.0,33700.0
2021-08-29 09:00:00,62.98,49974.0,36350.0
2021-08-29 10:00:00,74.09,52753.0,38450.0
2021-08-29 11:00:00,73.41,54550.0,40000.0
2021-08-29 12:00:00,81.59,55711.0,42100.0
2021-08-29 13:00:00,59.02,54701.0,42400.0
2021-08-29 14:00:00,57.69,51604.0,40150.0
2021-08-29 15:00:00,43.86,50953.0,38600.0
2021-08-29 16:00:00,35.74,50321.0,37650.0
2021-08-29 17:00:00,65.52,49914.0,37350.0
2021-08-29 18:00:00,78.96,51835.0,38750.0
2021-08-29 19:00:00,101.06,52038.0,40650.0
2021-08-29 20:00:00,101.66,52211.0,40300.0
2021-08-29 21:00:00,95.49,51416.0,41100.0
2021-08-29 22:00:00,91.65,51341.0,41150.0
2021-08-29 23:00:00,86.57,50793.0,43050.0
2021-08-30 00:00:00,79.7,50113.0,39800.0
2021-08-30 01:00:00,78.49,49666.0,36950.0
2021-08-30 02:00:00,76.57,48641.0,35800.0
2021-08-30 03:00:00,70.32,48155.0,33400.0
2021-08-30 04:00:00,70.84,48580.0,32700.0
2021-08-30 05:00:00,79.64,50392.0,34150.0
2021-08-30 06:00:00,107.17,52991.0,37350.0
2021-08-30 07:00:00,125.74,54705.0,39900.0
2021-08-30 08:00:00,131.92,56958.0,43250.0
2021-08-30 09:00:00,132.92,58666.0,46300.0
2021-08-30 10:00:00,128.53,59602.0,47800.0
2021-08-30 11:00:00,126.1,60507.0,49200.0
2021-08-30 12:00:00,122.0,61075.0,50450.0
2021-08-30 13:00:00,112.6,60758.0,50700.0
2021-08-30 14:00:00,104.94,60725.0,49500.0
2021-08-30 15:00:00,101.0,60115.0,48000.0
2021-08-30 16:00:00,100.99,59624.0,46850.0
2021-08-30 17:00:00,109.58,59092.0,45500.0
2021-08-30 18:00:00,116.74,59281.0,45800.0
2021-08-30 19:00:00,128.48,58641.0,47250.0
2021-08-30 20:00:00,130.04,57876.0,45750.0
2021-08-30 21:00:00,120.0,56643.0,45500.0
2021-08-30 22:00:00,110.12,56124.0,44300.0
2021-08-30 23:00:00,100.16,55620.0,46100.0
2021-08-31 00:00:00,94.87,53401.0,43050.0
2021-08-31 01:00:00,90.02,52116.0,40200.0
2021-08-31 02:00:00,87.54,51827.0,39350.0
2021-08-31 03:00:00,79.81,51606.0,37400.0
2021-08-31 04:00:00,71.49,51576.0,36650.0
2021-08-31 05:00:00,87.47,52856.0,37450.0
2021-08-31 06:00:00,115.0,55671.0,40950.0
2021-08-31 07:00:00,127.97,57824.0,45350.0
2021-08-31 08:00:00,137.02,59123.0,48450.0
2021-08-31 09:00:00,135.84,60680.0,49750.0
2021-08-31 10:00:00,125.13,61129.0,50900.0
2021-08-31 11:00:00,116.19,61663.0,51800.0
2021-08-31 12:00:00,113.61,61884.0,52700.0
2021-08-31 13:00:00,104.66,62049.0,52500.0
2021-08-31 14:00:00,97.2,61654.0,51050.0
2021-08-31 15:00:00,95.24,61020.0,49350.0
2021-08-31 16:00:00,95.51,60521.0,48150.0
2021-08-31 17:00:00,110.45,60452.0,46900.0
2021-08-31 18:00:00,123.81,60669.0,47150.0
2021-08-31 19:00:00,134.07,60142.0,48200.0
2021-08-31 20:00:00,134.9,59531.0,46450.0
2021-08-31 21:00:00,113.28,57993.0,46450.0
2021-08-31 22:00:00,105.92,57731.0,43900.0
2021-08-31 23:00:00,99.1,57362.0,46400.0
2021-09-01 00:00:00,94.78,54700.0,43600.0
2021-09-01 01:00:00,91.4,53179.0,40350.0
2021-09-01 02:00:00,81.56,51941.0,39500.0
2021-09-01 03:00:00,65.32,50805.0,37400.0
2021-09-01 04:00:00,39.23,50596.0,36700.0
2021-09-01 05:00:00,83.25,51339.0,37650.0
2021-09-01 06:00:00,99.84,54550.0,40750.0
2021-09-01 07:00:00,130.97,57695.0,44000.0
2021-09-01 08:00:00,137.92,59792.0,47650.0
2021-09-01 09:00:00,118.44,60708.0,50100.0
2021-09-01 10:00:00,116.99,61377.0,51200.0
2021-09-01 11:00:00,109.75,62296.0,52150.0
2021-09-01 12:00:00,103.88,62737.0,52900.0
2021-09-01 13:00:00,98.0,62871.0,53000.0
2021-09-01 14:00:00,94.98,62218.0,51800.0
2021-09-01 15:00:00,95.06,61550.0,50650.0
2021-09-01 16:00:00,97.3,61437.0,49050.0
2021-09-01 17:00:00,108.53,61137.0,47850.0
2021-09-01 18:00:00,122.95,60958.0,47900.0
2021-09-01 19:00:00,138.41,60928.0,49250.0
2021-09-01 20:00:00,136.53,60252.0,48250.0
2021-09-01 21:00:00,122.04,59094.0,47550.0
2021-09-01 22:00:00,114.39,58716.0,45450.0
2021-09-01 23:00:00,102.73,57998.0,47150.0
2021-09-02 00:00:00,94.58,55161.0,43600.0
2021-09-02 01:00:00,83.52,53476.0,40800.0
2021-09-02 02:00:00,83.23,51685.0,39750.0
2021-09-02 03:00:00,53.65,50076.0,37350.0
2021-09-02 04:00:00,21.89,49797.0,36400.0
2021-09-02 05:00:00,66.39,50887.0,37450.0
2021-09-02 06:00:00,99.77,54179.0,40600.0
2021-09-02 07:00:00,133.78,58133.0,44400.0
2021-09-02 08:00:00,141.62,59940.0,47450.0
2021-09-02 09:00:00,130.48,60433.0,49450.0
2021-09-02 10:00:00,118.92,60122.0,50800.0
2021-09-02 11:00:00,113.0,60113.0,51300.0
2021-09-02 12:00:00,107.84,60666.0,52100.0
2021-09-02 13:00:00,100.99,60135.0,52150.0
2021-09-02 14:00:00,97.97,59498.0,51000.0
2021-09-02 15:00:00,105.05,59149.0,49600.0
2021-09-02 16:00:00,112.44,59594.0,48400.0
2021-09-02 17:00:00,122.66,59682.0,47700.0
2021-09-02 18:00:00,138.0,61577.0,48000.0
2021-09-02 19:00:00,143.41,61031.0,49500.0
2021-09-02 20:00:00,140.91,60869.0,48150.0
2021-09-02 21:00:00,130.43,59880.0,47500.0
2021-09-02 22:00:00,118.69,59054.0,45750.0
2021-09-02 23:00:00,113.25,58172.0,47050.0
2021-09-03 00:00:00,101.0,54876.0,44000.0
2021-09-03 01:00:00,92.01,53326.0,40800.0
2021-09-03 02:00:00,92.61,51920.0,39750.0
2021-09-03 03:00:00,84.59,51083.0,37500.0
2021-09-03 04:00:00,79.9,51105.0,36400.0
2021-09-03 05:00:00,91.6,52384.0,37300.0
2021-09-03 06:00:00,113.63,55119.0,39950.0
2021-09-03 07:00:00,131.23,56494.0,43200.0
2021-09-03 08:00:00,134.99,57515.0,46050.0
2021-09-03 09:00:00,123.41,56799.0,48300.0
2021-09-03 10:00:00,109.97,56786.0,49450.0
2021-09-03 11:00:00,101.68,56451.0,50350.0
2021-09-03 12:00:00,109.7,57018.0,51550.0
2021-09-03 13:00:00,91.58,56404.0,51600.0
2021-09-03 14:00:00,95.09,55930.0,50000.0
2021-09-03 15:00:00,90.82,55480.0,48500.0
2021-09-03 16:00:00,92.32,55975.0,47300.0
2021-09-03 17:00:00,119.01,56974.0,46500.0
2021-09-03 18:00:00,131.57,58016.0,47150.0
2021-09-03 19:00:00,143.93,58071.0,47850.0
2021-09-03 20:00:00,143.38,58207.0,46700.0
2021-09-03 21:00:00,129.94,55750.0,46550.0
2021-09-03 22:00:00,120.96,55380.0,45150.0
2021-09-03 23:00:00,117.86,54397.0,47000.0
2021-09-04 00:00:00,114.15,50882.0,43950.0
2021-09-04 01:00:00,105.98,49512.0,40350.0
2021-09-04 02:00:00,98.05,48896.0,39100.0
2021-09-04 03:00:00,95.71,48271.0,36200.0
2021-09-04 04:00:00,95.66,47423.0,34850.0
2021-09-04 05:00:00,96.2,47734.0,34650.0
2021-09-04 06:00:00,103.8,48866.0,35950.0
2021-09-04 07:00:00,120.98,49191.0,36750.0
2021-09-04 08:00:00,122.0,50227.0,38700.0
2021-09-04 09:00:00,115.99,51647.0,41750.0
2021-09-04 10:00:00,95.66,52293.0,43700.0
2021-09-04 11:00:00,89.47,52881.0,44650.0
2021-09-04 12:00:00,89.77,53217.0,46150.0
2021-09-04 13:00:00,87.08,52757.0,46450.0
2021-09-04 14:00:00,84.16,52107.0,44450.0
2021-09-04 15:00:00,86.46,52453.0,42850.0
2021-09-04 16:00:00,89.27,52720.0,41700.0
2021-09-04 17:00:00,107.54,53312.0,41200.0
2021-09-04 18:00:00,127.33,53304.0,42150.0
2021-09-04 19:00:00,142.55,53306.0,43450.0
2021-09-04 20:00:00,142.4,52472.0,42700.0
2021-09-04 21:00:00,127.92,52055.0,42800.0
2021-09-04 22:00:00,124.37,51396.0,42000.0
2021-09-04 23:00:00,113.9,50690.0,44250.0
2021-09-05 00:00:00,121.45,48041.0,41000.0
2021-09-05 01:00:00,100.52,46945.0,38050.0
2021-09-05 02:00:00,95.35,46375.0,36650.0
2021-09-05 03:00:00,92.54,45585.0,33900.0
2021-09-05 04:00:00,92.04,45179.0,32700.0
2021-09-05 05:00:00,92.56,45319.0,32500.0
2021-09-05 06:00:00,93.81,45396.0,33250.0
2021-09-05 07:00:00,92.88,45431.0,33600.0
2021-09-05 08:00:00,93.44,46990.0,35050.0
2021-09-05 09:00:00,92.04,48527.0,37500.0
2021-09-05 10:00:00,88.68,49546.0,39950.0
2021-09-05 11:00:00,84.01,50871.0,41500.0
2021-09-05 12:00:00,81.47,52480.0,43550.0
2021-09-05 13:00:00,65.66,51919.0,43800.0
2021-09-05 14:00:00,60.06,51096.0,41450.0
2021-09-05 15:00:00,69.09,50655.0,39850.0
2021-09-05 16:00:00,84.9,52212.0,38850.0
2021-09-05 17:00:00,95.18,52034.0,38500.0
2021-09-05 18:00:00,127.45,53734.0,40100.0
2021-09-05 19:00:00,138.69,53292.0,42900.0
2021-09-05 20:00:00,139.07,52947.0,43350.0
2021-09-05 21:00:00,132.97,52655.0,43250.0
2021-09-05 22:00:00,127.51,52694.0,41650.0
2021-09-05 23:00:00,113.59,51909.0,43400.0
2021-09-06 00:00:00,105.32,49960.0,41150.0
2021-09-06 01:00:00,104.79,48698.0,38200.0
2021-09-06 02:00:00,101.85,48439.0,37250.0
2021-09-06 03:00:00,97.97,48061.0,34900.0
2021-09-06 04:00:00,100.0,47973.0,34000.0
2021-09-06 05:00:00,110.0,50504.0,35500.0
2021-09-06 06:00:00,135.97,53683.0,39600.0
2021-09-06 07:00:00,144.03,55465.0,44150.0
2021-09-06 08:00:00,146.0,57242.0,47000.0
2021-09-06 09:00:00,139.26,58061.0,49000.0
2021-09-06 10:00:00,128.04,58546.0,50350.0
2021-09-06 11:00:00,110.7,59327.0,51450.0
2021-09-06 12:00:00,109.99,59483.0,52500.0
2021-09-06 13:00:00,113.34,59692.0,52800.0
2021-09-06 14:00:00,105.49,58998.0,51600.0
2021-09-06 15:00:00,115.08,59080.0,50200.0
2021-09-06 16:00:00,128.67,59641.0,49000.0
2021-09-06 17:00:00,137.73,59697.0,47800.0
2021-09-06 18:00:00,148.52,59884.0,48300.0
2021-09-06 19:00:00,153.63,58993.0,49900.0
2021-09-06 20:00:00,152.88,58826.0,48250.0
2021-09-06 21:00:00,142.91,58451.0,47000.0
2021-09-06 22:00:00,132.66,58281.0,45500.0
2021-09-06 23:00:00,110.79,58091.0,47650.0
2021-09-07 00:00:00,110.72,54063.0,44200.0
2021-09-07 01:00:00,112.0,52553.0,41750.0
2021-09-07 02:00:00,108.52,52196.0,40700.0
2021-09-07 03:00:00,105.64,51482.0,38100.0
2021-09-07 04:00:00,105.1,51279.0,37350.0
2021-09-07 05:00:00,107.74,52732.0,38600.0
2021-09-07 06:00:00,124.76,54772.0,42150.0
2021-09-07 07:00:00,142.8,56833.0,47250.0
2021-09-07 08:00:00,149.58,58271.0,49500.0
2021-09-07 09:00:00,142.5,59051.0,51250.0
2021-09-07 10:00:00,134.51,59504.0,52300.0
2021-09-07 11:00:00,120.07,59037.0,53200.0
2021-09-07 12:00:00,111.71,59508.0,54050.0
2021-09-07 13:00:00,108.84,59968.0,54250.0
2021-09-07 14:00:00,108.28,59754.0,53300.0
2021-09-07 15:00:00,107.98,59179.0,51800.0
2021-09-07 16:00:00,113.07,59577.0,50450.0
2021-09-07 17:00:00,134.28,60091.0,49550.0
2021-09-07 18:00:00,140.97,60483.0,49850.0
2021-09-07 19:00:00,149.12,60424.0,50850.0
2021-09-07 20:00:00,153.45,60171.0,49400.0
2021-09-07 21:00:00,141.32,59761.0,48200.0
2021-09-07 22:00:00,126.5,58632.0,46250.0
2021-09-07 23:00:00,109.1,57705.0,47750.0
2021-09-08 00:00:00,115.0,54642.0,44300.0
2021-09-08 01:00:00,110.0,53611.0,41050.0
2021-09-08 02:00:00,106.62,52360.0,39950.0
2021-09-08 03:00:00,104.8,51161.0,37650.0
2021-09-08 04:00:00,93.73,51120.0,36800.0
2021-09-08 05:00:00,108.28,52570.0,38250.0
2021-09-08 06:00:00,123.89,56344.0,41950.0
2021-09-08 07:00:00,143.4,58417.0,46150.0
2021-09-08 08:00:00,146.05,59542.0,49000.0
2021-09-08 09:00:00,138.0,59683.0,50900.0
2021-09-08 10:00:00,124.17,58984.0,52100.0
2021-09-08 11:00:00,109.46,58724.0,52950.0
2021-09-08 12:00:00,118.29,59620.0,53850.0
2021-09-08 13:00:00,108.33,59346.0,54100.0
2021-09-08 14:00:00,108.53,58859.0,53300.0
2021-09-08 15:00:00,109.08,58147.0,51950.0
2021-09-08 16:00:00,117.52,58095.0,50800.0
2021-09-08 17:00:00,136.03,59971.0,49700.0
2021-09-08 18:00:00,141.09,60174.0,49950.0
2021-09-08 19:00:00,150.0,60276.0,51100.0
2021-09-08 20:00:00,152.36,59951.0,49250.0
2021-09-08 21:00:00,137.11,58601.0,48200.0
2021-09-08 22:00:00,125.01,55935.0,46350.0
2021-09-08 23:00:00,110.54,54918.0,48150.0
2021-09-09 00:00:00,107.73,52238.0,44450.0
2021-09-09 01:00:00,107.72,50349.0,41350.0
2021-09-09 02:00:00,105.03,49551.0,40150.0
2021-09-09 03:00:00,101.88,49346.0,37800.0
2021-09-09 04:00:00,103.16,48909.0,36700.0
2021-09-09 05:00:00,109.02,50701.0,37850.0
2021-09-09 06:00:00,138.38,54639.0,41450.0
2021-09-09 07:00:00,148.05,56822.0,46100.0
2021-09-09 08:00:00,149.43,58325.0,48400.0
2021-09-09 09:00:00,144.99,58500.0,50300.0
2021-09-09 10:00:00,140.34,58373.0,51450.0
2021-09-09 11:00:00,140.24,58753.0,52400.0
2021-09-09 12:00:00,135.91,59840.0,53300.0
2021-09-09 13:00:00,132.74,60060.0,53550.0
2021-09-09 14:00:00,124.17,59644.0,52700.0
2021-09-09 15:00:00,123.83,59202.0,51450.0
2021-09-09 16:00:00,137.0,59029.0,50250.0
2021-09-09 17:00:00,143.19,58746.0,49200.0
2021-09-09 18:00:00,147.51,58890.0,49650.0
2021-09-09 19:00:00,154.38,58552.0,50850.0
2021-09-09 20:00:00,155.62,58602.0,49700.0
2021-09-09 21:00:00,148.0,57124.0,47900.0
2021-09-09 22:00:00,139.86,56073.0,46050.0
2021-09-09 23:00:00,124.11,54589.0,47750.0
2021-09-10 00:00:00,119.01,51685.0,44050.0
2021-09-10 01:00:00,114.43,50808.0,40850.0
2021-09-10 02:00:00,113.88,49828.0,40050.0
2021-09-10 03:00:00,111.67,49612.0,37850.0
2021-09-10 04:00:00,113.82,49928.0,36900.0
2021-09-10 05:00:00,117.58,51494.0,37900.0
2021-09-10 06:00:00,145.45,55285.0,41650.0
2021-09-10 07:00:00,158.07,57256.0,46900.0
2021-09-10 08:00:00,159.31,58332.0,49100.0
2021-09-10 09:00:00,156.66,59015.0,50800.0
2021-09-10 10:00:00,149.22,59179.0,51650.0
2021-09-10 11:00:00,144.22,59445.0,52250.0
2021-09-10 12:00:00,140.0,60024.0,52700.0
2021-09-10 13:00:00,128.0,60265.0,52500.0
2021-09-10 14:00:00,120.52,60215.0,51200.0
2021-09-10 15:00:00,130.61,60199.0,49400.0
2021-09-10 16:00:00,140.09,60681.0,48050.0
2021-09-10 17:00:00,142.64,60033.0,47000.0
2021-09-10 18:00:00,149.76,59568.0,47650.0
2021-09-10 19:00:00,156.66,58743.0,48100.0
2021-09-10 20:00:00,159.31,58641.0,47850.0
2021-09-10 21:00:00,148.64,55731.0,46100.0
2021-09-10 22:00:00,141.52,54146.0,44450.0
2021-09-10 23:00:00,132.66,53306.0,46200.0
2021-09-11 00:00:00,140.16,50328.0,42700.0
2021-09-11 01:00:00,129.77,47647.0,39050.0
2021-09-11 02:00:00,115.96,46313.0,37950.0
2021-09-11 03:00:00,109.82,45221.0,35250.0
2021-09-11 04:00:00,110.02,44572.0,33900.0
2021-09-11 05:00:00,111.21,44922.0,33900.0
2021-09-11 06:00:00,130.06,46779.0,35400.0
2021-09-11 07:00:00,136.12,49301.0,36550.0
